created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-31 08:28:03.28013 UTC,2020-07-31 08:28:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:33:59.560348 UTC,2020-07-31 07:33:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 01:16:40.3992 UTC,2020-07-31 01:16:40 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 16:15:58.39182 UTC,2020-07-31 16:15:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 18:27:59.63388 UTC,2020-07-31 18:27:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 08:04:03.985285 UTC,2020-07-31 08:04:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 23:52:01.281811 UTC,2020-07-31 23:52:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 04:22:53.958143 UTC,2020-07-31 04:22:53 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 06:53:32.088646 UTC,2020-07-31 05:34:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,satellite,mmsi-503000112
2020-07-31 12:46:01.950042 UTC,2020-07-31 12:46:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 15:41:49.504451 UTC,2020-07-31 15:41:49 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:58:04.136786 UTC,2020-07-31 20:58:04 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 15:41:50.129654 UTC,2020-07-31 15:41:50 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 06:53:24.11795 UTC,2020-07-31 06:53:24 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 22:52:12.052908 UTC,2020-07-31 22:52:11 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 05:10:02.501966 UTC,2020-07-31 05:10:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 22:04:02.606972 UTC,2020-07-31 22:04:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 03:10:04.416 UTC,2020-07-31 03:10:04 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:51:58.34786 UTC,2020-07-31 20:51:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 15:10:02.059757 UTC,2020-07-31 15:10:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:40:05.136518 UTC,2020-07-31 20:40:05 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 10:10:01.053679 UTC,2020-07-31 10:10:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:04:02.766025 UTC,2020-07-31 17:04:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 10:58:01.4708 UTC,2020-07-31 10:58:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 05:58:03.546095 UTC,2020-07-31 05:58:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 21:57:58.829676 UTC,2020-07-31 21:57:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 09:58:00.434601 UTC,2020-07-31 09:58:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 11:16:02.485214 UTC,2020-07-31 11:16:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 09:33:58.661305 UTC,2020-07-31 09:33:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 12:21:58.947506 UTC,2020-07-31 12:21:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:34:02.686644 UTC,2020-07-31 20:34:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 00:04:00.201367 UTC,2020-07-31 00:04:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 18:52:20.623791 UTC,2020-07-31 18:52:20 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:52:04.104208 UTC,2020-07-31 07:52:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 22:57:59.532824 UTC,2020-07-31 22:57:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:40:14.641188 UTC,2020-07-31 20:40:14 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 21:04:02.032716 UTC,2020-07-31 21:04:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:05:57.105199 UTC,2020-07-31 17:05:57 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 00:22:09.771386 UTC,2020-07-31 00:22:09 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 19:04:01.469965 UTC,2020-07-31 19:04:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 03:04:49.029224 UTC,2020-07-31 03:04:48 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:45:59.471769 UTC,2020-07-31 17:45:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:28:01.932775 UTC,2020-07-31 07:28:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 10:39:59.59157 UTC,2020-07-31 10:39:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 05:22:00.355223 UTC,2020-07-31 05:22:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 01:39:59.773141 UTC,2020-07-31 01:39:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 04:33:59.689234 UTC,2020-07-31 04:33:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:52:03.54444 UTC,2020-07-31 17:52:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 21:04:08.105829 UTC,2020-07-31 21:04:08 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 21:46:02.405249 UTC,2020-07-31 21:46:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:28:01.926972 UTC,2020-07-31 07:28:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 23:45:58.70477 UTC,2020-07-31 23:45:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 12:16:03.242336 UTC,2020-07-31 12:16:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 22:28:11.881328 UTC,2020-07-31 22:28:11 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 04:16:00.50299 UTC,2020-07-31 04:16:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:04:04.565034 UTC,2020-07-31 20:04:04 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:04:13.159263 UTC,2020-07-31 20:04:13 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 06:27:59.573617 UTC,2020-07-31 06:27:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 06:16:01.838725 UTC,2020-07-31 06:16:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 10:33:59.49108 UTC,2020-07-31 10:33:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 16:21:59.311203 UTC,2020-07-31 16:21:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 08:39:59.633405 UTC,2020-07-31 08:39:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 14:03:58.808774 UTC,2020-07-31 14:03:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 06:34:02.592271 UTC,2020-07-31 06:34:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:53:12.944262 UTC,2020-07-31 07:53:12 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:47:07.913532 UTC,2020-07-31 17:47:07 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 02:04:01.209984 UTC,2020-07-31 02:04:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 04:21:59.222843 UTC,2020-07-31 04:21:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 18:46:00.942794 UTC,2020-07-31 18:46:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 20:51:58.252392 UTC,2020-07-31 20:51:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 13:09:59.690086 UTC,2020-07-31 13:09:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 01:10:04.943129 UTC,2020-07-31 01:10:04 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 07:58:02.824181 UTC,2020-07-31 07:58:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 23:40:01.600698 UTC,2020-07-31 23:40:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 18:58:13.300064 UTC,2020-07-31 18:58:13 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 15:40:06.981691 UTC,2020-07-31 15:40:06 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 01:15:59.369499 UTC,2020-07-31 01:15:59 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 19:16:01.944937 UTC,2020-07-31 19:16:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 23:27:58.941685 UTC,2020-07-31 23:27:58 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 16:04:03.075705 UTC,2020-07-31 16:04:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 13:16:02.638838 UTC,2020-07-31 13:16:02 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 01:10:53.351672 UTC,2020-07-31 01:10:53 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 17:34:00.75397 UTC,2020-07-31 17:34:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 08:16:00.155014 UTC,2020-07-31 08:16:00 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 11:22:03.683423 UTC,2020-07-31 11:22:03 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 12:22:56.140162 UTC,2020-07-31 12:22:56 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 03:34:01.631377 UTC,2020-07-31 03:34:01 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-31 04:04:04.314738 UTC,2020-07-31 04:04:04 UTC,503000112,5,,,,,,,9784972,IRON OSPREY,VNZ2294,AU,6,52,35,14,2019-12-26 05:10:00 UTC,PORT HEDLAND,,,,terrestrial,mmsi-503000112
2020-07-25 00:51:29.832276 UTC,2020-07-24 22:28:51 UTC,215454000,5,-20.417618333333333,58.207928333333335,,,,,9589384,JABAL NAFUSA,9HA2730,MT,10.5,79,290,45,2020-08-14 12:00:00 UTC,TUBARAO BRAZIL,,,,satellite,mmsi-215454000
2020-07-25 00:49:37.142821 UTC,2020-07-24 23:10:51 UTC,215454000,5,-20.417618333333333,58.207928333333335,,,,,9589384,JABAL NAFUSA,9HA2730,MT,10.5,79,290,45,2020-08-14 12:00:00 UTC,TUBARAO BRAZIL,,,,satellite,mmsi-215454000
2020-07-24 23:56:01.818582 UTC,2020-07-24 18:58:54 UTC,215454000,5,-20.338261666666668,58.335963333333332,,,,,9589384,JABAL NAFUSA,9HA2730,MT,10.5,79,290,45,2020-08-14 12:00:00 UTC,TUBARAO BRAZIL,,,,satellite,mmsi-215454000
2020-07-27 11:55:22.870395 UTC,2020-07-27 06:39:33 UTC,239838000,5,-20.45376,58.286293333333333,,,,,9233260,AMAZON,SWVU,GR,8.3,79,225,32,2020-07-28 02:00:00 UTC,REUNION,,,,satellite,mmsi-239838000
2020-07-27 11:53:28.830617 UTC,2020-07-27 08:21:23 UTC,239838000,5,-20.45376,58.286293333333333,,,,,9233260,AMAZON,SWVU,GR,8.3,79,225,32,2020-07-28 02:00:00 UTC,REUNION,,,,satellite,mmsi-239838000
2020-07-17 03:24:13.241037 UTC,2020-07-16 16:53:07 UTC,354942000,5,-20.509436666666666,58.020508333333332,,,,,9463293,BEAR MOUNTAIN BRIDGE,3FBQ5,PA,12.4,70,267,36,2020-07-26 23:00:00 UTC,MY PKG,,,,satellite,mmsi-354942000
2020-07-17 03:41:13.047982 UTC,2020-07-17 00:05:15 UTC,354942000,5,-20.454656666666665,58.10664,,,,,9463293,BEAR MOUNTAIN BRIDGE,3FBQ5,PA,12.4,70,267,36,2020-07-26 23:00:00 UTC,MY PKG,,,,satellite,mmsi-354942000
2020-07-29 17:04:24.716575 UTC,2020-07-29 13:56:14 UTC,710025780,5,-20.451965,57.94753166666667,,,,,9453860,JOSE DO PATROCINIO,PPRM,BR,10.6,80,274,48,2020-08-19 15:00:00 UTC,MYTLA>BRSSA,,,,satellite,mmsi-710025780
2020-07-19 19:55:02.157709 UTC,2020-07-19 16:09:03 UTC,636018487,5,-20.448693333333335,58.076906666666666,,,,,9847073,HONG MAY,D5PX2,LR,18.3,70,292,45,2020-08-01 20:00:00 UTC,SG SIN,,,,satellite,mmsi-636018487
2020-07-16 21:38:17.857041 UTC,2020-07-16 18:52:26 UTC,663019832,5,-20.296005,58.272541666666669,,,,,9784374,BBG WUZHOU,D5WJ4,SN,9.2,70,229,32,2020-08-04 17:00:00 UTC,SAN LORENZO,,,,satellite,mmsi-663019832
2020-07-30 05:48:31.863049 UTC,2020-07-30 01:34:54 UTC,636015419,5,-20.330841666666668,58.358473333333336,,,,,9588603,HELVETIA ONE,D5AP8,LR,15.1,70,229,38,2020-08-12 12:00:00 UTC,SINGAPORE,,,,satellite,mmsi-636015419
2020-07-02 01:29:32.144431 UTC,2020-07-01 22:47:50 UTC,538004284,5,-20.393483333333332,58.311033333333334,,,,,9279537,TOPAZ,V7WF3,MH,8.6,70,225,32,2020-07-18 21:00:00 UTC,SG SIN>UY NVP,,,,satellite,mmsi-538004284
2020-07-02 01:06:48.062801 UTC,2020-07-01 21:53:51 UTC,538004284,5,-20.362066666666667,58.362933333333331,,,,,9279537,TOPAZ,V7WF3,MH,8.6,70,225,32,2020-07-18 21:00:00 UTC,SG SIN>UY NVP,,,,satellite,mmsi-538004284
2020-07-02 01:11:42.430686 UTC,2020-07-01 23:24:02 UTC,538004284,5,-20.362066666666667,58.362933333333331,,,,,9279537,TOPAZ,V7WF3,MH,8.6,70,225,32,2020-07-18 21:00:00 UTC,SG SIN>UY NVP,,,,satellite,mmsi-538004284
2020-07-02 01:57:25.401226 UTC,2020-07-01 21:35:55 UTC,538004284,5,-20.428986666666667,58.248293333333336,,,,,9279537,TOPAZ,V7WF3,MH,8.6,70,225,32,2020-07-18 21:00:00 UTC,SG SIN>UY NVP,,,,satellite,mmsi-538004284
2020-07-02 01:41:28.807731 UTC,2020-07-01 22:59:52 UTC,538004284,5,-20.39736,58.304426666666664,,,,,9279537,TOPAZ,V7WF3,MH,8.6,70,225,32,2020-07-18 21:00:00 UTC,SG SIN>UY NVP,,,,satellite,mmsi-538004284
2020-07-13 18:26:06.298758 UTC,2020-07-13 18:00:24 UTC,372840000,5,-20.420861666666667,58.085943333333333,,,,,9780146,SAKIZAYA INTEGRITY,3FQZ6,PA,13.7,70,229,32,2020-07-25 12:00:00 UTC,SGSIN,,,,satellite,mmsi-372840000
2020-07-13 18:56:45.953811 UTC,2020-07-13 17:00:28 UTC,372840000,5,-20.371333333333332,58.16584,,,,,9780146,SAKIZAYA INTEGRITY,3FQZ6,PA,13.7,70,229,32,2020-07-25 12:00:00 UTC,SGSIN,,,,satellite,mmsi-372840000
2020-07-13 19:09:08.916717 UTC,2020-07-13 15:24:28 UTC,372840000,5,-20.349778333333333,58.201016666666668,,,,,9780146,SAKIZAYA INTEGRITY,3FQZ6,PA,13.7,70,229,32,2020-07-25 12:00:00 UTC,SGSIN,,,,satellite,mmsi-372840000
2020-07-30 03:59:00.706981 UTC,2020-07-30 03:06:02 UTC,477518400,5,,,,,,,9625401,KOTA LEKAS,VRNU3,HK,11.7,70,255,37,2020-08-09 09:00:00 UTC,SGSIN EBGA,,,,satellite,mmsi-477518400
